Data_Type,dt_time,Location,Business Unit,Interval_Hrs,Call_Volume,AHT_Secs,ASA_Secs,ASA_Target_Secs,Actual_SL,Service Level Target,Shrinkage,Occupancy_Target,Positions_No_Shrinkage,Positions_With_Shrinkage,service_level,occupancy,waiting_probability,Labor Hours Needed - Post Shrinkage Occ
Historical,2025-12-28 14:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 15:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 16:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 17:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 18:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 19:00:00,TOTAL,Answerlink,1.0,2,305.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.84,0.17,0.17,2.0
Historical,2025-12-28 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-28 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-29 07:00:00,TOTAL,Answerlink,1.0,3,764.33,0.0,30.0,,0.8,0.21,0.85,2,3,0.85,0.32,0.15,3.0
Historical,2025-12-29 08:00:00,TOTAL,Answerlink,1.0,6,179.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.97,0.15,0.04,3.0
Historical,2025-12-29 09:00:00,TOTAL,Answerlink,1.0,14,666.23,0.0,30.0,,0.8,0.21,0.85,5,7,0.87,0.52,0.15,7.0
Historical,2025-12-29 10:00:00,TOTAL,Answerlink,1.0,18,590.57,0.0,30.0,,0.8,0.21,0.85,6,8,0.92,0.49,0.09,8.0
Historical,2025-12-29 11:00:00,TOTAL,Answerlink,1.0,26,454.84,0.0,30.0,,0.8,0.21,0.85,6,8,0.88,0.55,0.14,8.0
Historical,2025-12-29 12:00:00,TOTAL,Answerlink,1.0,20,578.84,0.0,30.0,,0.8,0.21,0.85,6,8,0.89,0.54,0.13,8.0
Historical,2025-12-29 13:00:00,TOTAL,Answerlink,1.0,17,685.04,0.0,30.0,,0.8,0.21,0.85,6,8,0.88,0.54,0.13,8.0
Historical,2025-12-29 14:00:00,TOTAL,Answerlink,1.0,12,477.68,0.0,30.0,,0.8,0.21,0.85,4,6,0.92,0.4,0.09,6.0
Historical,2025-12-29 15:00:00,TOTAL,Answerlink,1.0,9,432.03,0.0,30.0,,0.8,0.21,0.85,3,4,0.9,0.36,0.11,4.0
Historical,2025-12-29 16:00:00,TOTAL,Answerlink,1.0,9,611.67,0.0,30.0,,0.8,0.21,0.85,4,6,0.93,0.38,0.08,6.0
Historical,2025-12-29 17:00:00,TOTAL,Answerlink,1.0,5,758.4,0.0,30.0,,0.8,0.21,0.85,3,4,0.9,0.35,0.1,4.0
Historical,2025-12-29 18:00:00,TOTAL,Answerlink,1.0,3,1148.75,0.0,30.0,,0.8,0.21,0.85,3,4,0.92,0.32,0.08,4.0
Historical,2025-12-29 19:00:00,TOTAL,Answerlink,1.0,1,288.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.93,0.08,0.08,2.0
Historical,2025-12-29 20:00:00,TOTAL,Answerlink,1.0,1,143.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.97,0.04,0.04,2.0
Historical,2025-12-29 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-29 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-29 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-30 07:00:00,TOTAL,Answerlink,1.0,2,568.5,0.0,30.0,,0.8,0.21,0.85,2,3,0.96,0.16,0.04,3.0
Historical,2025-12-30 08:00:00,TOTAL,Answerlink,1.0,22,381.84,0.0,30.0,,0.8,0.21,0.85,5,7,0.92,0.47,0.1,7.0
Historical,2025-12-30 09:00:00,TOTAL,Answerlink,1.0,23,453.98,0.0,30.0,,0.8,0.21,0.85,5,7,0.82,0.58,0.21,7.0
Historical,2025-12-30 10:00:00,TOTAL,Answerlink,1.0,18,463.1,0.0,30.0,,0.8,0.21,0.85,5,7,0.92,0.46,0.1,7.0
Historical,2025-12-30 11:00:00,TOTAL,Answerlink,1.0,21,551.21,0.0,30.0,,0.8,0.21,0.85,6,8,0.89,0.54,0.13,8.0
Historical,2025-12-30 12:00:00,TOTAL,Answerlink,1.0,10,749.93,0.0,30.0,,0.8,0.21,0.85,4,6,0.82,0.52,0.19,6.0
Historical,2025-12-30 13:00:00,TOTAL,Answerlink,1.0,18,912.68,0.0,30.0,,0.8,0.21,0.85,8,11,0.9,0.57,0.11,11.0
Historical,2025-12-30 14:00:00,TOTAL,Answerlink,1.0,19,623.31,0.0,30.0,,0.8,0.21,0.85,6,8,0.88,0.55,0.14,8.0
Historical,2025-12-30 15:00:00,TOTAL,Answerlink,1.0,6,663.0,0.0,30.0,,0.8,0.21,0.85,3,4,0.89,0.37,0.12,4.0
Historical,2025-12-30 16:00:00,TOTAL,Answerlink,1.0,10,584.0,0.0,30.0,,0.8,0.21,0.85,4,6,0.92,0.41,0.09,6.0
Historical,2025-12-30 17:00:00,TOTAL,Answerlink,1.0,5,708.6,0.0,30.0,,0.8,0.21,0.85,3,4,0.92,0.33,0.09,4.0
Historical,2025-12-30 18:00:00,TOTAL,Answerlink,1.0,4,449.2,0.0,30.0,,0.8,0.21,0.85,2,3,0.91,0.25,0.1,3.0
Historical,2025-12-30 19:00:00,TOTAL,Answerlink,1.0,2,780.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.93,0.22,0.08,3.0
Historical,2025-12-30 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-30 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-30 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-30 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-31 07:00:00,TOTAL,Answerlink,1.0,3,380.33,0.0,30.0,,0.8,0.21,0.85,2,3,0.96,0.16,0.04,3.0
Historical,2025-12-31 08:00:00,TOTAL,Answerlink,1.0,5,397.2,0.0,30.0,,0.8,0.21,0.85,2,3,0.89,0.28,0.12,3.0
Historical,2025-12-31 09:00:00,TOTAL,Answerlink,1.0,16,406.1,0.0,30.0,,0.8,0.21,0.85,4,6,0.89,0.45,0.13,6.0
Historical,2025-12-31 10:00:00,TOTAL,Answerlink,1.0,14,459.52,0.0,30.0,,0.8,0.21,0.85,4,6,0.89,0.45,0.13,6.0
Historical,2025-12-31 11:00:00,TOTAL,Answerlink,1.0,16,606.6,0.0,30.0,,0.8,0.21,0.85,5,7,0.85,0.54,0.17,7.0
Historical,2025-12-31 12:00:00,TOTAL,Answerlink,1.0,9,486.76,0.0,30.0,,0.8,0.21,0.85,3,4,0.87,0.41,0.15,4.0
Historical,2025-12-31 13:00:00,TOTAL,Answerlink,1.0,6,484.38,0.0,30.0,,0.8,0.21,0.85,3,4,0.95,0.27,0.05,4.0
Historical,2025-12-31 14:00:00,TOTAL,Answerlink,1.0,10,624.5,0.0,30.0,,0.8,0.21,0.85,4,6,0.9,0.43,0.12,6.0
Historical,2025-12-31 15:00:00,TOTAL,Answerlink,1.0,3,442.11,0.0,30.0,,0.8,0.21,0.85,2,3,0.95,0.18,0.06,3.0
Historical,2025-12-31 16:00:00,TOTAL,Answerlink,1.0,6,536.56,0.0,30.0,,0.8,0.21,0.85,3,4,0.94,0.3,0.07,4.0
Historical,2025-12-31 17:00:00,TOTAL,Answerlink,1.0,3,416.5,0.0,30.0,,0.8,0.21,0.85,2,3,0.95,0.17,0.05,3.0
Historical,2025-12-31 18:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-31 19:00:00,TOTAL,Answerlink,1.0,1,204.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.95,0.06,0.06,2.0
Historical,2025-12-31 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-31 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-31 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2025-12-31 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-02 07:00:00,TOTAL,Answerlink,1.0,3,324.67,0.0,30.0,,0.8,0.21,0.85,2,3,0.97,0.14,0.03,3.0
Historical,2026-01-02 08:00:00,TOTAL,Answerlink,1.0,12,608.8,0.0,30.0,,0.8,0.21,0.85,4,6,0.84,0.51,0.18,6.0
Historical,2026-01-02 09:00:00,TOTAL,Answerlink,1.0,16,657.59,0.0,30.0,,0.8,0.21,0.85,5,7,0.8,0.58,0.22,7.0
Historical,2026-01-02 10:00:00,TOTAL,Answerlink,1.0,12,876.97,0.0,30.0,,0.8,0.21,0.85,6,8,0.92,0.49,0.09,8.0
Historical,2026-01-02 11:00:00,TOTAL,Answerlink,1.0,12,706.28,0.0,30.0,,0.8,0.21,0.85,5,7,0.91,0.47,0.11,7.0
Historical,2026-01-02 12:00:00,TOTAL,Answerlink,1.0,22,603.71,0.0,30.0,,0.8,0.21,0.85,6,8,0.81,0.61,0.21,8.0
Historical,2026-01-02 13:00:00,TOTAL,Answerlink,1.0,13,722.7,0.0,30.0,,0.8,0.21,0.85,5,7,0.86,0.52,0.15,7.0
Historical,2026-01-02 14:00:00,TOTAL,Answerlink,1.0,11,714.05,0.0,30.0,,0.8,0.21,0.85,5,7,0.93,0.44,0.08,7.0
Historical,2026-01-02 15:00:00,TOTAL,Answerlink,1.0,7,402.61,0.0,30.0,,0.8,0.21,0.85,3,4,0.96,0.26,0.05,4.0
Historical,2026-01-02 16:00:00,TOTAL,Answerlink,1.0,13,550.92,0.0,30.0,,0.8,0.21,0.85,4,6,0.85,0.5,0.17,6.0
Historical,2026-01-02 17:00:00,TOTAL,Answerlink,1.0,4,722.5,0.0,30.0,,0.8,0.21,0.85,3,4,0.95,0.27,0.05,4.0
Historical,2026-01-02 18:00:00,TOTAL,Answerlink,1.0,4,525.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.88,0.29,0.13,3.0
Historical,2026-01-02 19:00:00,TOTAL,Answerlink,1.0,1,562.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.85,0.16,0.16,2.0
Historical,2026-01-02 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-02 21:00:00,TOTAL,Answerlink,1.0,1,591.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.84,0.16,0.16,2.0
Historical,2026-01-02 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-02 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-03 07:00:00,TOTAL,Answerlink,1.0,2,492.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.97,0.14,0.03,3.0
Historical,2026-01-03 08:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-03 09:00:00,TOTAL,Answerlink,1.0,9,431.11,0.0,30.0,,0.8,0.21,0.85,3,4,0.9,0.36,0.11,4.0
Historical,2026-01-03 10:00:00,TOTAL,Answerlink,1.0,7,373.5,0.0,30.0,,0.8,0.21,0.85,2,3,0.83,0.36,0.19,3.0
Historical,2026-01-03 11:00:00,TOTAL,Answerlink,1.0,9,490.38,0.0,30.0,,0.8,0.21,0.85,3,4,0.87,0.41,0.15,4.0
Historical,2026-01-03 12:00:00,TOTAL,Answerlink,1.0,7,445.44,0.0,30.0,,0.8,0.21,0.85,3,4,0.94,0.29,0.06,4.0
Historical,2026-01-03 13:00:00,TOTAL,Answerlink,1.0,7,473.86,0.0,30.0,,0.8,0.21,0.85,3,4,0.93,0.31,0.07,4.0
Historical,2026-01-03 14:00:00,TOTAL,Answerlink,1.0,1,432.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.89,0.12,0.12,2.0
Historical,2026-01-03 15:00:00,TOTAL,Answerlink,1.0,3,961.33,0.0,30.0,,0.8,0.21,0.85,3,4,0.95,0.27,0.05,4.0
Historical,2026-01-03 16:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-03 17:00:00,TOTAL,Answerlink,1.0,1,637.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.83,0.18,0.18,2.0
Historical,2026-01-03 18:00:00,TOTAL,Answerlink,1.0,2,320.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.84,0.18,0.18,2.0
Historical,2026-01-03 19:00:00,TOTAL,Answerlink,1.0,1,448.5,0.0,30.0,,0.8,0.21,0.85,1,2,0.88,0.12,0.12,2.0
Historical,2026-01-03 20:00:00,TOTAL,Answerlink,1.0,2,506.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.97,0.14,0.03,3.0
Historical,2026-01-03 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-04 07:00:00,TOTAL,Answerlink,1.0,1,364.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.91,0.1,0.1,2.0
Historical,2026-01-04 08:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-04 09:00:00,TOTAL,Answerlink,1.0,2,447.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.98,0.12,0.03,3.0
Historical,2026-01-04 10:00:00,TOTAL,Answerlink,1.0,6,349.83,0.0,30.0,,0.8,0.21,0.85,2,3,0.88,0.29,0.13,3.0
Historical,2026-01-04 11:00:00,TOTAL,Answerlink,1.0,2,560.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.96,0.16,0.04,3.0
Historical,2026-01-04 12:00:00,TOTAL,Answerlink,1.0,5,404.2,0.0,30.0,,0.8,0.21,0.85,2,3,0.89,0.28,0.12,3.0
Historical,2026-01-04 13:00:00,TOTAL,Answerlink,1.0,7,345.28,0.0,30.0,,0.8,0.21,0.85,2,3,0.85,0.34,0.17,3.0
Historical,2026-01-04 14:00:00,TOTAL,Answerlink,1.0,3,760.17,0.0,30.0,,0.8,0.21,0.85,2,3,0.86,0.32,0.15,3.0
Historical,2026-01-04 15:00:00,TOTAL,Answerlink,1.0,2,346.5,0.0,30.0,,0.8,0.21,0.85,1,2,0.82,0.19,0.19,2.0
Historical,2026-01-04 16:00:00,TOTAL,Answerlink,1.0,1,277.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.93,0.08,0.08,2.0
Historical,2026-01-04 17:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-04 18:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-04 19:00:00,TOTAL,Answerlink,1.0,1,1290.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.95,0.18,0.05,3.0
Historical,2026-01-04 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-04 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-05 07:00:00,TOTAL,Answerlink,1.0,4,709.75,0.0,30.0,,0.8,0.21,0.85,3,4,0.95,0.26,0.05,4.0
Historical,2026-01-05 08:00:00,TOTAL,Answerlink,1.0,15,429.87,0.0,30.0,,0.8,0.21,0.85,4,6,0.89,0.45,0.13,6.0
Historical,2026-01-05 09:00:00,TOTAL,Answerlink,1.0,23,371.07,0.0,30.0,,0.8,0.21,0.85,5,7,0.91,0.47,0.11,7.0
Historical,2026-01-05 10:00:00,TOTAL,Answerlink,1.0,23,802.97,0.0,30.0,,0.8,0.21,0.85,8,11,0.83,0.64,0.19,11.0
Historical,2026-01-05 11:00:00,TOTAL,Answerlink,1.0,27,580.6,0.0,30.0,,0.8,0.21,0.85,7,9,0.83,0.62,0.19,9.0
Historical,2026-01-05 12:00:00,TOTAL,Answerlink,1.0,27,563.74,0.0,30.0,,0.8,0.21,0.85,7,9,0.85,0.6,0.17,9.0
Historical,2026-01-05 13:00:00,TOTAL,Answerlink,1.0,23,662.57,0.0,30.0,,0.8,0.21,0.85,7,9,0.85,0.6,0.17,9.0
Historical,2026-01-05 14:00:00,TOTAL,Answerlink,1.0,13,446.93,0.0,30.0,,0.8,0.21,0.85,4,6,0.92,0.4,0.09,6.0
Historical,2026-01-05 15:00:00,TOTAL,Answerlink,1.0,18,542.25,0.0,30.0,,0.8,0.21,0.85,5,7,0.85,0.54,0.17,7.0
Historical,2026-01-05 16:00:00,TOTAL,Answerlink,1.0,9,385.94,0.0,30.0,,0.8,0.21,0.85,3,4,0.93,0.32,0.08,4.0
Historical,2026-01-05 17:00:00,TOTAL,Answerlink,1.0,6,361.84,0.0,30.0,,0.8,0.21,0.85,2,3,0.88,0.3,0.14,3.0
Historical,2026-01-05 18:00:00,TOTAL,Answerlink,1.0,7,463.23,0.0,30.0,,0.8,0.21,0.85,3,4,0.94,0.3,0.07,4.0
Historical,2026-01-05 19:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-05 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-05 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-05 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-05 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-06 07:00:00,TOTAL,Answerlink,1.0,2,264.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.87,0.15,0.15,2.0
Historical,2026-01-06 08:00:00,TOTAL,Answerlink,1.0,11,431.36,0.0,30.0,,0.8,0.21,0.85,3,4,0.84,0.44,0.18,4.0
Historical,2026-01-06 09:00:00,TOTAL,Answerlink,1.0,17,739.82,0.0,30.0,,0.8,0.21,0.85,6,8,0.84,0.58,0.18,8.0
Historical,2026-01-06 10:00:00,TOTAL,Answerlink,1.0,17,645.47,0.0,30.0,,0.8,0.21,0.85,6,8,0.91,0.51,0.11,8.0
Historical,2026-01-06 11:00:00,TOTAL,Answerlink,1.0,24,693.53,0.0,30.0,,0.8,0.21,0.85,8,11,0.9,0.58,0.12,11.0
Historical,2026-01-06 12:00:00,TOTAL,Answerlink,1.0,19,619.63,0.0,30.0,,0.8,0.21,0.85,6,8,0.88,0.55,0.14,8.0
Historical,2026-01-06 13:00:00,TOTAL,Answerlink,1.0,29,590.71,0.0,30.0,,0.8,0.21,0.85,8,11,0.89,0.59,0.13,11.0
Historical,2026-01-06 14:00:00,TOTAL,Answerlink,1.0,23,469.77,0.0,30.0,,0.8,0.21,0.85,6,8,0.92,0.5,0.1,8.0
Historical,2026-01-06 15:00:00,TOTAL,Answerlink,1.0,14,352.08,0.0,30.0,,0.8,0.21,0.85,3,4,0.83,0.46,0.19,4.0
Historical,2026-01-06 16:00:00,TOTAL,Answerlink,1.0,3,964.83,0.0,30.0,,0.8,0.21,0.85,3,4,0.95,0.27,0.05,4.0
Historical,2026-01-06 17:00:00,TOTAL,Answerlink,1.0,7,312.57,0.0,30.0,,0.8,0.21,0.85,2,3,0.88,0.3,0.14,3.0
Historical,2026-01-06 18:00:00,TOTAL,Answerlink,1.0,4,462.6,0.0,30.0,,0.8,0.21,0.85,2,3,0.9,0.26,0.11,3.0
Historical,2026-01-06 19:00:00,TOTAL,Answerlink,1.0,3,257.33,0.0,30.0,,0.8,0.21,0.85,1,2,0.8,0.21,0.21,2.0
Historical,2026-01-06 20:00:00,TOTAL,Answerlink,1.0,1,295.0,0.0,30.0,,0.8,0.21,0.85,1,2,0.93,0.08,0.08,2.0
Historical,2026-01-06 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-06 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-06 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-07 07:00:00,TOTAL,Answerlink,1.0,6,389.33,0.0,30.0,,0.8,0.21,0.85,2,3,0.86,0.32,0.16,3.0
Historical,2026-01-07 08:00:00,TOTAL,Answerlink,1.0,8,599.57,0.0,30.0,,0.8,0.21,0.85,3,4,0.83,0.44,0.18,4.0
Historical,2026-01-07 09:00:00,TOTAL,Answerlink,1.0,24,431.31,0.0,30.0,,0.8,0.21,0.85,5,7,0.82,0.58,0.21,7.0
Historical,2026-01-07 10:00:00,TOTAL,Answerlink,1.0,13,634.57,0.0,30.0,,0.8,0.21,0.85,5,7,0.91,0.46,0.1,7.0
Historical,2026-01-07 11:00:00,TOTAL,Answerlink,1.0,32,516.6,0.0,30.0,,0.8,0.21,0.85,8,11,0.91,0.57,0.11,11.0
Historical,2026-01-07 12:00:00,TOTAL,Answerlink,1.0,18,648.44,0.0,30.0,,0.8,0.21,0.85,6,8,0.88,0.54,0.13,8.0
Historical,2026-01-07 13:00:00,TOTAL,Answerlink,1.0,21,506.42,0.0,30.0,,0.8,0.21,0.85,5,7,0.8,0.59,0.22,7.0
Historical,2026-01-07 14:00:00,TOTAL,Answerlink,1.0,28,572.95,0.0,30.0,,0.8,0.21,0.85,7,9,0.82,0.64,0.21,9.0
Historical,2026-01-07 15:00:00,TOTAL,Answerlink,1.0,14,489.04,0.0,30.0,,0.8,0.21,0.85,4,6,0.87,0.48,0.15,6.0
Historical,2026-01-07 16:00:00,TOTAL,Answerlink,1.0,12,745.0,0.0,30.0,,0.8,0.21,0.85,5,7,0.88,0.5,0.13,7.0
Historical,2026-01-07 17:00:00,TOTAL,Answerlink,1.0,10,611.16,0.0,30.0,,0.8,0.21,0.85,4,6,0.9,0.42,0.11,6.0
Historical,2026-01-07 18:00:00,TOTAL,Answerlink,1.0,3,492.5,0.0,30.0,,0.8,0.21,0.85,2,3,0.94,0.21,0.07,3.0
Historical,2026-01-07 19:00:00,TOTAL,Answerlink,1.0,3,585.0,0.0,30.0,,0.8,0.21,0.85,2,3,0.91,0.24,0.1,3.0
Historical,2026-01-07 20:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-07 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-07 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-07 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-08 07:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-08 08:00:00,TOTAL,Answerlink,1.0,9,477.67,0.0,30.0,,0.8,0.21,0.85,3,4,0.88,0.4,0.14,4.0
Historical,2026-01-08 09:00:00,TOTAL,Answerlink,1.0,22,479.27,0.0,30.0,,0.8,0.21,0.85,5,7,0.81,0.59,0.22,7.0
Historical,2026-01-08 10:00:00,TOTAL,Answerlink,1.0,20,714.4,0.0,30.0,,0.8,0.21,0.85,7,9,0.88,0.57,0.13,9.0
Historical,2026-01-08 11:00:00,TOTAL,Answerlink,1.0,18,508.25,0.0,30.0,,0.8,0.21,0.85,5,7,0.88,0.51,0.14,7.0
Historical,2026-01-08 12:00:00,TOTAL,Answerlink,1.0,18,805.35,0.0,30.0,,0.8,0.21,0.85,7,9,0.88,0.58,0.14,9.0
Historical,2026-01-08 13:00:00,TOTAL,Answerlink,1.0,18,609.3,0.0,30.0,,0.8,0.21,0.85,6,8,0.91,0.51,0.11,8.0
Historical,2026-01-08 14:00:00,TOTAL,Answerlink,1.0,14,814.09,0.0,30.0,,0.8,0.21,0.85,6,8,0.89,0.53,0.12,8.0
Historical,2026-01-08 15:00:00,TOTAL,Answerlink,1.0,16,808.13,0.0,30.0,,0.8,0.21,0.85,6,8,0.82,0.6,0.19,8.0
Historical,2026-01-08 16:00:00,TOTAL,Answerlink,1.0,11,583.61,0.0,30.0,,0.8,0.21,0.85,4,6,0.89,0.45,0.13,6.0
Historical,2026-01-08 17:00:00,TOTAL,Answerlink,1.0,9,605.12,0.0,30.0,,0.8,0.21,0.85,4,6,0.93,0.38,0.08,6.0
Historical,2026-01-08 18:00:00,TOTAL,Answerlink,1.0,3,584.33,0.0,30.0,,0.8,0.21,0.85,2,3,0.91,0.24,0.1,3.0
Historical,2026-01-08 19:00:00,TOTAL,Answerlink,1.0,3,1029.5,0.0,30.0,,0.8,0.21,0.85,3,4,0.94,0.29,0.06,4.0
Historical,2026-01-08 20:00:00,TOTAL,Answerlink,1.0,3,840.75,0.0,30.0,,0.8,0.21,0.85,2,3,0.83,0.35,0.18,3.0
Historical,2026-01-08 21:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-08 22:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
Historical,2026-01-08 23:00:00,TOTAL,Answerlink,1.0,0,,0.0,30.0,,0.8,0.21,0.85,1,1,1.0,0.0,0.0,1.0
